,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life
26219,Ohio Street Beach,2016-07-15 21:00:00,20.0,4.34,0.278,4.0,11.3
26220,Ohio Street Beach,2016-07-15 22:00:00,19.8,3.27,0.284,5.0,11.3
26221,Ohio Street Beach,2016-07-15 23:00:00,19.5,4.97,0.251,5.0,11.3
26222,Ohio Street Beach,2016-07-15 00:00:00,22.6,1.7,0.1,4.0,11.4
26223,Ohio Street Beach,2016-07-16 01:00:00,19.1,2.74,0.24,5.0,11.3
26224,Ohio Street Beach,2016-07-16 02:00:00,19.2,4.79,0.235,5.0,11.3
26225,Ohio Street Beach,2016-07-16 03:00:00,19.1,3.99,0.243,5.0,11.3
26226,Ohio Street Beach,2016-07-16 04:00:00,19.2,1.58,0.226,4.0,11.3
26227,Ohio Street Beach,2016-07-16 05:00:00,19.4,1.16,0.223,4.0,11.3
26228,Ohio Street Beach,2016-07-16 06:00:00,19.4,1.12,0.192,4.0,11.3
26229,Ohio Street Beach,2016-07-16 07:00:00,19.4,1.09,0.2,4.0,11.2
26230,Ohio Street Beach,2016-07-16 08:00:00,19.4,1.1,0.188,4.0,11.2
26231,Ohio Street Beach,2016-07-16 09:00:00,19.6,1.6,0.194,4.0,11.2
26232,Ohio Street Beach,2016-07-16 10:00:00,19.9,1.43,0.196,3.0,11.2
26233,Ohio Street Beach,2016-07-16 11:00:00,20.3,1.33,0.201,4.0,11.2
26234,Ohio Street Beach,2018-08-12 09:00:00,24.5,0.59,0.105,4.0,11.0
26235,Ohio Street Beach,2019-07-02 23:00:00,20.5,2.09,0.165,4.0,12.2
26236,Ohio Street Beach,2016-07-16 12:00:00,20.9,1.14,0.192,4.0,11.2
26237,Ohio Street Beach,2016-07-16 13:00:00,21.2,0.85,0.189,3.0,11.2
26238,Ohio Street Beach,2016-07-16 14:00:00,21.5,1.02,0.185,4.0,11.2
26239,Ohio Street Beach,2016-07-16 15:00:00,21.5,1.08,0.171,5.0,11.2
26240,Ohio Street Beach,2016-07-16 16:00:00,21.7,1.27,0.178,5.0,11.2
26241,Ohio Street Beach,2016-07-16 17:00:00,21.9,1.47,0.189,3.0,11.2
26242,Ohio Street Beach,2016-07-16 18:00:00,21.6,1.24,0.17,4.0,11.2
26243,Ohio Street Beach,2016-07-16 19:00:00,21.3,1.45,0.173,5.0,11.2
26244,Ohio Street Beach,2016-07-16 20:00:00,21.0,1.02,0.159,4.0,11.2
26245,Ohio Street Beach,2016-07-16 21:00:00,20.8,0.89,0.152,4.0,11.2
26246,Ohio Street Beach,2016-07-16 22:00:00,20.4,0.94,0.15,4.0,11.2
26247,Ohio Street Beach,2016-07-16 23:00:00,20.1,0.88,0.164,3.0,11.2
26248,Ohio Street Beach,2016-07-16 00:00:00,19.2,4.11,0.241,5.0,11.3
26249,Ohio Street Beach,2016-07-17 02:00:00,19.8,1.03,0.125,3.0,11.2
26250,Ohio Street Beach,2016-07-17 03:00:00,19.8,1.3,0.115,3.0,11.2
26251,Ohio Street Beach,2016-07-17 04:00:00,19.8,1.43,0.126,2.0,11.2
26252,Ohio Street Beach,2016-07-17 05:00:00,19.8,1.31,0.146,3.0,11.2
26253,Ohio Street Beach,2016-07-17 06:00:00,19.7,1.07,0.136,3.0,11.2
26254,Ohio Street Beach,2016-07-17 07:00:00,19.7,1.16,0.135,3.0,11.2
26255,Ohio Street Beach,2016-07-17 08:00:00,19.7,1.25,0.143,3.0,11.2
26256,Ohio Street Beach,2016-07-17 09:00:00,19.7,1.12,0.133,3.0,11.2
26257,Ohio Street Beach,2016-07-17 10:00:00,19.7,1.63,0.12,4.0,11.2
26258,Ohio Street Beach,2016-07-17 11:00:00,20.0,1.47,0.126,3.0,11.2
26259,Ohio Street Beach,2016-07-17 12:00:00,20.3,1.63,0.159,3.0,11.2
26260,Ohio Street Beach,2016-07-17 13:00:00,20.8,1.8,0.166,3.0,11.2
26261,Ohio Street Beach,2016-07-17 14:00:00,20.9,1.3,0.146,3.0,11.2
26262,Ohio Street Beach,2016-07-17 15:00:00,21.4,1.64,0.139,3.0,11.2
26263,Ohio Street Beach,2016-07-17 16:00:00,21.5,1.57,0.132,3.0,11.1
26264,Ohio Street Beach,2016-07-17 17:00:00,21.6,1.52,0.156,2.0,11.2
26265,Ohio Street Beach,2016-07-17 18:00:00,21.5,1.6,0.159,2.0,11.1
26266,Ohio Street Beach,2016-07-17 19:00:00,21.7,1.45,0.132,2.0,11.1
26267,Ohio Street Beach,2016-07-17 20:00:00,21.6,1.51,0.126,2.0,11.2
26268,Ohio Street Beach,2016-07-17 21:00:00,21.6,1.58,0.127,2.0,11.1
26269,Ohio Street Beach,2016-07-17 22:00:00,21.5,1.57,0.121,3.0,11.2
26270,Ohio Street Beach,2016-07-17 23:00:00,21.4,1.92,0.098,7.0,11.2
26271,Ohio Street Beach,2016-07-17 00:00:00,20.0,1.0,0.143,4.0,11.2
26272,Ohio Street Beach,2016-07-18 01:00:00,21.3,1.77,0.102,8.0,11.1
26273,Ohio Street Beach,2016-07-18 02:00:00,21.2,2.11,0.09,8.0,11.1
26274,Ohio Street Beach,2016-07-18 03:00:00,21.2,1.85,0.107,9.0,11.1
26275,Ohio Street Beach,2016-07-18 04:00:00,21.1,1.73,0.099,9.0,11.1
26276,Ohio Street Beach,2016-07-18 05:00:00,21.1,1.77,0.108,3.0,11.1
26277,Ohio Street Beach,2016-07-18 06:00:00,21.1,1.77,0.083,3.0,11.1
26278,Ohio Street Beach,2016-07-18 07:00:00,21.1,1.63,0.083,7.0,11.1
26279,Ohio Street Beach,2016-07-18 08:00:00,21.2,1.68,0.092,7.0,11.1
26280,Ohio Street Beach,2016-07-18 09:00:00,21.4,1.59,0.08,6.0,11.1
26281,Ohio Street Beach,2016-07-18 10:00:00,21.7,1.54,0.095,5.0,11.1
26282,Ohio Street Beach,2016-07-18 11:00:00,21.9,1.39,0.09,3.0,11.1
26283,Ohio Street Beach,2016-07-18 12:00:00,22.4,1.55,0.101,7.0,11.1
26284,Ohio Street Beach,2016-07-18 13:00:00,22.1,1.44,0.096,7.0,11.1
26285,Ohio Street Beach,2016-07-18 14:00:00,23.0,1.58,0.109,3.0,11.1
26286,Ohio Street Beach,2016-07-18 15:00:00,22.7,1.49,0.141,2.0,11.1
26287,Ohio Street Beach,2016-07-18 16:00:00,21.9,1.84,0.125,3.0,11.1
26288,Ohio Street Beach,2016-07-18 17:00:00,21.4,1.42,0.131,3.0,11.1
26289,Ohio Street Beach,2016-07-18 18:00:00,21.1,1.3,0.129,3.0,11.1
26290,Ohio Street Beach,2016-07-18 19:00:00,20.9,1.23,0.138,3.0,11.1
26291,Ohio Street Beach,2016-07-18 20:00:00,20.4,1.32,0.128,2.0,11.1
26292,Ohio Street Beach,2016-07-18 21:00:00,20.1,1.54,0.133,2.0,11.1
26293,Ohio Street Beach,2016-07-18 22:00:00,19.7,1.38,0.107,3.0,11.1
26294,Ohio Street Beach,2016-07-18 23:00:00,19.4,1.25,0.108,2.0,11.1
26295,Ohio Street Beach,2016-07-18 00:00:00,21.3,1.74,0.12,3.0,11.1
26296,Ohio Street Beach,2016-07-19 01:00:00,19.2,1.51,0.092,7.0,11.1
26297,Ohio Street Beach,2016-07-19 02:00:00,19.3,1.68,0.081,6.0,11.1
26298,Ohio Street Beach,2016-07-19 03:00:00,19.4,1.54,0.075,6.0,11.1
26299,Ohio Street Beach,2016-07-19 04:00:00,19.6,1.63,0.072,3.0,11.1
26300,Ohio Street Beach,2016-07-19 05:00:00,19.6,1.61,0.067,9.0,11.0
26301,Ohio Street Beach,2016-07-19 06:00:00,19.5,1.76,0.061,4.0,11.0
26302,Ohio Street Beach,2016-07-19 07:00:00,19.5,1.71,0.058,7.0,11.0
26303,Ohio Street Beach,2016-07-19 08:00:00,19.7,1.54,0.065,6.0,11.0
26304,Ohio Street Beach,2016-07-19 09:00:00,20.0,1.62,0.123,3.0,11.0
26305,Ohio Street Beach,2016-07-19 10:00:00,20.4,1.56,0.129,2.0,11.0
26306,Ohio Street Beach,2016-07-19 11:00:00,20.9,1.23,0.1,2.0,11.0
26307,Ohio Street Beach,2016-07-19 12:00:00,22.6,1.32,0.114,3.0,11.0
26308,Ohio Street Beach,2016-07-19 13:00:00,22.6,1.57,0.129,3.0,11.0
26309,Ohio Street Beach,2016-07-19 14:00:00,23.8,1.38,0.144,3.0,11.0
26310,Ohio Street Beach,2016-07-19 15:00:00,24.2,1.32,0.156,3.0,11.0
26311,Ohio Street Beach,2016-07-19 16:00:00,24.3,1.34,0.147,2.0,11.0
26312,Ohio Street Beach,2016-07-19 17:00:00,23.7,1.56,0.138,3.0,11.0
26313,Ohio Street Beach,2016-07-19 18:00:00,23.2,1.43,0.149,2.0,11.0
26314,Ohio Street Beach,2016-07-19 19:00:00,23.5,1.44,0.168,3.0,11.0
26315,Ohio Street Beach,2016-07-19 20:00:00,22.3,1.49,0.149,3.0,11.0
26316,Ohio Street Beach,2016-07-19 21:00:00,21.9,1.63,0.154,2.0,11.0
26317,Ohio Street Beach,2016-07-19 22:00:00,21.3,1.57,0.141,3.0,11.0
26318,Ohio Street Beach,2016-07-19 23:00:00,20.9,1.42,0.15,3.0,11.0
26319,Ohio Street Beach,2016-07-19 00:00:00,19.4,1.31,0.103,2.0,11.1
26320,Ohio Street Beach,2016-07-20 01:00:00,20.9,1.46,0.152,3.0,11.0
26321,Ohio Street Beach,2016-07-20 02:00:00,20.9,1.37,0.146,3.0,11.0
26322,Ohio Street Beach,2016-07-20 03:00:00,20.4,1.27,0.148,3.0,11.0
26323,Ohio Street Beach,2016-07-20 04:00:00,20.3,1.29,0.151,3.0,11.0
26324,Ohio Street Beach,2016-07-20 05:00:00,20.1,1.24,0.147,3.0,11.0
26325,Ohio Street Beach,2016-07-20 06:00:00,20.0,1.26,0.144,3.0,11.0
26326,Ohio Street Beach,2016-07-20 07:00:00,20.2,1.23,0.138,3.0,11.0
26327,Ohio Street Beach,2016-07-20 08:00:00,20.4,1.2,0.143,3.0,11.0
26328,Ohio Street Beach,2016-07-20 09:00:00,20.6,1.25,0.125,3.0,11.0
26329,Ohio Street Beach,2016-07-20 10:00:00,20.9,1.22,0.127,4.0,11.0
26330,Ohio Street Beach,2016-07-20 11:00:00,21.2,1.24,0.102,3.0,11.0
26331,Ohio Street Beach,2016-07-20 12:00:00,21.5,1.32,0.134,2.0,10.6
26332,Ohio Street Beach,2016-07-20 13:00:00,21.7,1.31,0.139,3.0,11.0
26333,Ohio Street Beach,2016-07-20 14:00:00,21.1,1.26,0.138,4.0,11.0
26334,Ohio Street Beach,2016-07-20 15:00:00,21.1,1.25,0.124,3.0,11.0
26335,Ohio Street Beach,2016-07-20 16:00:00,21.5,1.37,0.127,3.0,11.0
26336,Ohio Street Beach,2016-07-20 17:00:00,21.9,1.48,0.112,3.0,11.0
26337,Ohio Street Beach,2016-07-20 18:00:00,21.8,1.17,0.122,3.0,11.0
26338,Ohio Street Beach,2016-07-20 19:00:00,21.7,1.04,0.166,3.0,11.0
26339,Ohio Street Beach,2016-07-20 20:00:00,21.7,1.29,0.146,3.0,11.0
26340,Ohio Street Beach,2016-07-20 21:00:00,21.8,1.08,0.156,4.0,11.0
26341,Ohio Street Beach,2016-07-20 22:00:00,21.7,1.11,0.167,3.0,11.0
26342,Ohio Street Beach,2016-07-20 23:00:00,21.4,1.17,0.111,3.0,11.0
26343,Ohio Street Beach,2016-07-20 00:00:00,20.9,1.49,0.154,3.0,11.0
26344,Ohio Street Beach,2016-07-21 01:00:00,21.2,1.05,0.107,3.0,11.0
26345,Ohio Street Beach,2016-07-21 02:00:00,21.1,1.0,0.07,6.0,11.0
26346,Ohio Street Beach,2016-07-21 03:00:00,21.1,1.04,0.06,5.0,10.9
26347,Ohio Street Beach,2016-07-21 04:00:00,21.1,1.04,0.06,5.0,10.9
26348,Ohio Street Beach,2016-07-21 05:00:00,21.1,1.03,0.065,4.0,10.9
26349,Ohio Street Beach,2016-07-21 06:00:00,20.8,1.12,0.086,2.0,10.9
26350,Ohio Street Beach,2016-07-21 07:00:00,20.9,1.09,0.077,2.0,10.9
26351,Ohio Street Beach,2016-07-21 08:00:00,21.1,1.06,0.069,3.0,10.9
26352,Ohio Street Beach,2016-07-21 09:00:00,21.6,0.95,0.072,3.0,10.9
26353,Ohio Street Beach,2016-07-21 10:00:00,21.9,1.04,0.092,2.0,10.9
26354,Ohio Street Beach,2016-07-21 11:00:00,22.0,1.05,0.08,1.0,10.9
26355,Ohio Street Beach,2016-07-21 12:00:00,22.1,1.24,0.108,2.0,10.9
26356,Ohio Street Beach,2016-07-21 13:00:00,22.6,1.3,0.172,2.0,10.9
26357,Ohio Street Beach,2016-07-21 14:00:00,22.2,2.45,0.196,3.0,10.9
26358,Ohio Street Beach,2016-07-21 15:00:00,21.9,1.32,0.188,3.0,10.9
26359,Ohio Street Beach,2016-07-21 16:00:00,21.5,1.33,0.17,4.0,10.9
26360,Ohio Street Beach,2016-07-21 17:00:00,21.2,1.45,0.174,4.0,10.9
26361,Ohio Street Beach,2016-07-21 18:00:00,19.9,1.29,0.185,3.0,10.9
26362,Ohio Street Beach,2016-07-21 19:00:00,19.6,1.4,0.184,2.0,10.9
26363,Ohio Street Beach,2016-07-21 20:00:00,19.7,1.68,0.154,4.0,10.9
26364,Ohio Street Beach,2016-07-21 21:00:00,19.5,1.22,0.159,3.0,10.9
26365,Ohio Street Beach,2016-07-21 22:00:00,19.6,1.11,0.174,3.0,10.9
26366,Ohio Street Beach,2016-07-21 23:00:00,19.8,1.6,0.162,3.0,10.9
26367,Ohio Street Beach,2016-07-21 00:00:00,21.4,1.14,0.086,3.0,11.0
26368,Ohio Street Beach,2016-07-22 01:00:00,19.6,1.65,0.136,4.0,10.9
26369,Ohio Street Beach,2016-07-22 02:00:00,19.0,1.1,0.143,3.0,10.9
26370,Ohio Street Beach,2016-07-22 03:00:00,19.3,1.35,0.143,4.0,10.9
26371,Ohio Street Beach,2016-07-22 04:00:00,19.4,1.45,0.13,4.0,10.9
26372,Ohio Street Beach,2016-07-22 05:00:00,19.4,1.87,0.135,3.0,10.9
26373,Ohio Street Beach,2016-07-22 06:00:00,19.5,2.45,0.129,3.0,10.9
26374,Ohio Street Beach,2016-07-22 07:00:00,19.5,2.89,0.115,3.0,10.9
26375,Ohio Street Beach,2016-07-22 08:00:00,19.4,1.42,0.115,6.0,10.8
26376,Ohio Street Beach,2016-07-22 09:00:00,19.7,1.46,0.1,3.0,10.8
26377,Ohio Street Beach,2016-07-22 10:00:00,20.1,1.07,0.137,3.0,10.8
26378,Ohio Street Beach,2016-07-22 11:00:00,20.5,0.99,0.137,3.0,10.8
26379,Ohio Street Beach,2016-07-22 12:00:00,21.5,1.28,0.14,3.0,10.8
26380,Ohio Street Beach,2016-07-22 13:00:00,21.8,1.47,0.135,3.0,10.8
26381,Ohio Street Beach,2016-07-22 14:00:00,22.0,1.12,0.138,3.0,10.8
26382,Ohio Street Beach,2016-07-22 15:00:00,22.6,1.23,0.149,3.0,10.8
26383,Ohio Street Beach,2016-07-22 16:00:00,23.6,1.0,0.149,4.0,10.8
26384,Ohio Street Beach,2016-07-22 17:00:00,22.5,1.25,0.157,3.0,10.8
26385,Ohio Street Beach,2016-07-22 18:00:00,20.9,1.22,0.142,3.0,10.8
26386,Ohio Street Beach,2016-07-22 19:00:00,20.7,1.42,0.142,3.0,10.8
26387,Ohio Street Beach,2016-07-22 20:00:00,20.6,1.62,0.126,3.0,10.8
26388,Ohio Street Beach,2016-07-22 21:00:00,20.3,1.45,0.143,2.0,10.8
26389,Ohio Street Beach,2016-07-22 22:00:00,20.1,1.52,0.105,2.0,10.8
26390,Ohio Street Beach,2016-07-22 23:00:00,19.7,1.28,0.118,4.0,10.8
26391,Ohio Street Beach,2016-07-22 00:00:00,20.0,2.54,0.123,3.0,10.9
26392,Ohio Street Beach,2016-07-23 01:00:00,19.5,1.23,0.103,3.0,10.8
26393,Ohio Street Beach,2016-07-23 02:00:00,19.8,1.12,0.086,3.0,10.8
26394,Ohio Street Beach,2016-07-23 03:00:00,19.9,1.15,0.078,5.0,10.8
26395,Ohio Street Beach,2016-07-23 04:00:00,20.1,1.06,0.084,3.0,10.8
26396,Ohio Street Beach,2016-07-23 05:00:00,20.1,1.14,0.088,2.0,10.8
26397,Ohio Street Beach,2016-07-23 06:00:00,20.1,1.15,0.073,8.0,10.8
26398,Ohio Street Beach,2016-07-23 07:00:00,20.3,1.15,0.107,2.0,10.8
26399,Ohio Street Beach,2016-07-23 08:00:00,20.3,1.3,0.094,2.0,10.8
26400,Ohio Street Beach,2016-07-23 09:00:00,20.4,1.32,0.114,3.0,10.8
26401,Ohio Street Beach,2016-07-23 10:00:00,20.6,1.27,0.12,3.0,10.8
26402,Ohio Street Beach,2016-07-23 11:00:00,20.9,1.45,0.123,2.0,10.8
26403,Ohio Street Beach,2016-07-23 13:00:00,21.1,1.5,0.184,4.0,10.8
26404,Ohio Street Beach,2016-07-23 14:00:00,21.1,1.7,0.162,4.0,10.8
26405,Ohio Street Beach,2016-07-23 15:00:00,21.0,1.78,0.165,3.0,10.8
26406,Ohio Street Beach,2016-07-23 16:00:00,21.1,2.14,0.152,3.0,10.8
26407,Ohio Street Beach,2016-07-23 17:00:00,21.1,1.87,0.137,3.0,10.8
26408,Ohio Street Beach,2016-07-23 18:00:00,21.0,2.08,0.172,3.0,10.8
26409,Ohio Street Beach,2016-07-23 19:00:00,20.6,44.78,0.06,1.0,10.8
26410,Ohio Street Beach,2016-07-23 00:00:00,19.7,1.23,0.094,4.0,10.8
26411,Ohio Street Beach,2016-07-25 13:00:00,24.4,0.04,0.018,1.0,10.7
26412,Ohio Street Beach,2016-07-25 14:00:00,24.4,0.02,0.015,8.0,10.7
26413,Ohio Street Beach,2016-07-25 15:00:00,24.9,0.03,0.014,2.0,10.7
26414,Ohio Street Beach,2016-07-25 16:00:00,25.3,0.02,0.013,10.0,10.7
26415,Ohio Street Beach,2016-07-25 17:00:00,25.5,0.02,0.013,4.0,10.7
26416,Ohio Street Beach,2016-07-25 18:00:00,25.3,0.03,0.015,8.0,10.7
26417,Ohio Street Beach,2016-07-25 19:00:00,24.9,0.19,0.014,1.0,10.6
26418,Ohio Street Beach,2016-07-25 20:00:00,25.0,0.04,0.013,8.0,10.6
26419,Ohio Street Beach,2016-07-25 21:00:00,25.2,0.02,0.014,6.0,10.6
26420,Ohio Street Beach,2016-07-25 22:00:00,25.2,0.03,0.015,9.0,10.6
26421,Ohio Street Beach,2016-07-25 23:00:00,25.2,0.04,0.014,10.0,10.6
26422,Ohio Street Beach,2018-08-12 10:00:00,24.6,0.59,0.193,3.0,10.9
26423,Ohio Street Beach,2018-08-12 11:00:00,24.8,0.61,0.225,3.0,10.9
26424,Ohio Street Beach,2018-08-12 12:00:00,25.1,0.62,0.216,3.0,10.8
26425,Ohio Street Beach,2018-08-12 13:00:00,25.7,0.7,0.24,4.0,10.9
26426,Ohio Street Beach,2018-08-12 14:00:00,26.1,0.76,0.24,4.0,11.0
26427,Ohio Street Beach,2018-08-12 15:00:00,26.6,0.94,0.223,4.0,10.9
26428,Ohio Street Beach,2018-08-12 16:00:00,26.7,1.12,0.203,4.0,11.0
26429,Ohio Street Beach,2018-08-12 17:00:00,26.3,0.68,0.233,4.0,11.0
26430,Ohio Street Beach,2018-08-12 18:00:00,26.3,0.75,0.214,4.0,11.0
26431,Ohio Street Beach,2018-08-12 19:00:00,26.2,0.93,0.205,4.0,10.8
26432,Ohio Street Beach,2018-08-12 21:00:00,25.9,1.38,0.207,4.0,11.0
26433,Ohio Street Beach,2018-08-12 22:00:00,25.8,1.08,0.174,3.0,11.0
26434,Ohio Street Beach,2018-08-12 23:00:00,25.6,1.07,0.183,3.0,11.0
26435,Ohio Street Beach,2018-08-13 00:00:00,25.5,0.95,0.176,3.0,10.9
26436,Ohio Street Beach,2018-08-13 01:00:00,25.3,1.02,0.168,3.0,11.0
26437,Ohio Street Beach,2018-08-13 02:00:00,25.2,0.89,0.166,3.0,10.9
26438,Ohio Street Beach,2018-08-13 03:00:00,25.1,0.81,0.165,3.0,10.9
26439,Ohio Street Beach,2018-08-13 04:00:00,25.0,0.75,0.161,3.0,11.0
26440,Ohio Street Beach,2018-08-13 05:00:00,25.0,0.74,0.155,3.0,10.9
26441,Ohio Street Beach,2018-08-13 06:00:00,24.9,0.69,0.147,3.0,10.9
26442,Ohio Street Beach,2018-08-13 07:00:00,24.9,0.77,0.147,3.0,10.9
26443,Ohio Street Beach,2018-08-13 08:00:00,24.9,0.68,0.135,3.0,10.9
26444,Ohio Street Beach,2018-08-13 09:00:00,25.0,0.7,0.142,3.0,10.9
26445,Ohio Street Beach,2018-08-13 10:00:00,25.2,0.7,0.132,3.0,10.9
26446,Ohio Street Beach,2018-08-13 11:00:00,25.6,0.57,0.16,3.0,10.9
26447,Ohio Street Beach,2018-08-13 12:00:00,26.0,0.9,0.155,3.0,10.9
26448,Ohio Street Beach,2018-08-13 13:00:00,26.5,1.07,0.163,3.0,10.8
26449,Ohio Street Beach,2018-08-13 14:00:00,26.5,0.75,0.165,3.0,10.9
26450,Ohio Street Beach,2018-08-13 15:00:00,26.4,0.83,0.141,3.0,10.9
26451,Ohio Street Beach,2018-08-13 16:00:00,26.4,0.87,0.125,4.0,10.9
26452,Ohio Street Beach,2018-08-13 17:00:00,26.1,0.9,0.133,4.0,10.9
26453,Ohio Street Beach,2018-08-13 18:00:00,25.7,0.87,0.145,3.0,10.9
26454,Ohio Street Beach,2018-08-13 19:00:00,25.5,0.9,0.14,3.0,10.9
26455,Ohio Street Beach,2018-08-13 20:00:00,25.3,1.07,0.153,3.0,10.9
26456,Ohio Street Beach,2018-08-13 21:00:00,25.3,0.99,0.14,3.0,10.9
26457,Ohio Street Beach,2018-08-13 22:00:00,25.2,0.9,0.111,3.0,10.9
26458,Ohio Street Beach,2018-08-13 23:00:00,25.2,0.91,0.115,4.0,10.9
26459,Ohio Street Beach,2018-08-14 00:00:00,25.1,0.87,0.105,4.0,10.9
26460,Ohio Street Beach,2018-08-14 01:00:00,25.1,0.83,0.098,4.0,10.9
26461,Ohio Street Beach,2018-08-14 02:00:00,25.1,0.85,0.094,6.0,10.9
26462,Ohio Street Beach,2018-08-14 03:00:00,25.1,0.8,0.082,4.0,10.9
26463,Ohio Street Beach,2018-08-14 04:00:00,25.0,0.77,0.079,5.0,10.9
26464,Ohio Street Beach,2018-08-14 05:00:00,25.0,0.8,0.064,9.0,10.9
26465,Ohio Street Beach,2018-08-14 06:00:00,24.9,0.89,0.073,4.0,10.9
26466,Ohio Street Beach,2018-08-14 07:00:00,24.9,0.92,0.065,4.0,10.9
26467,Ohio Street Beach,2016-07-26 01:00:00,25.3,0.03,0.015,6.0,10.6
26468,Ohio Street Beach,2016-07-26 02:00:00,25.3,0.04,0.014,10.0,10.6
26469,Ohio Street Beach,2016-07-26 03:00:00,25.3,0.04,0.014,9.0,10.6
26470,Ohio Street Beach,2016-07-26 04:00:00,25.3,0.03,0.014,10.0,10.6
26471,Ohio Street Beach,2016-07-26 05:00:00,25.3,0.03,0.014,7.0,10.6
26472,Ohio Street Beach,2016-07-26 06:00:00,25.4,0.03,0.014,7.0,10.6
26473,Ohio Street Beach,2016-07-26 07:00:00,24.7,0.02,0.015,8.0,10.6
26474,Ohio Street Beach,2016-07-26 08:00:00,23.9,0.02,0.015,5.0,10.6
26475,Ohio Street Beach,2016-07-26 09:00:00,24.0,0.01,0.017,1.0,10.6
26476,Ohio Street Beach,2016-07-26 10:00:00,24.0,0.03,0.017,7.0,10.6
26477,Ohio Street Beach,2016-07-26 11:00:00,23.9,0.02,0.017,4.0,10.6
26478,Ohio Street Beach,2016-07-26 12:00:00,23.8,0.02,0.021,1.0,10.6
26479,Ohio Street Beach,2016-07-26 13:00:00,23.8,0.05,0.019,5.0,10.6
26480,Ohio Street Beach,2016-07-26 14:00:00,23.8,0.03,0.018,4.0,10.6
26481,Ohio Street Beach,2016-07-26 15:00:00,24.2,1.16,0.015,3.0,10.5
26482,Ohio Street Beach,2016-07-26 16:00:00,24.6,0.06,0.014,10.0,10.5
26483,Ohio Street Beach,2016-07-26 17:00:00,24.8,0.05,0.015,7.0,10.5
26484,Ohio Street Beach,2016-07-26 18:00:00,24.8,0.04,0.014,2.0,10.5
26485,Ohio Street Beach,2016-07-26 19:00:00,24.5,0.05,0.014,10.0,10.5
26486,Ohio Street Beach,2016-07-26 20:00:00,24.8,0.05,0.013,6.0,10.5
26487,Ohio Street Beach,2016-07-26 21:00:00,25.0,0.05,0.015,2.0,10.5
26488,Ohio Street Beach,2016-07-26 22:00:00,25.0,0.04,0.014,1.0,10.5
26489,Ohio Street Beach,2016-07-26 23:00:00,25.1,0.06,0.014,6.0,10.5
26490,Ohio Street Beach,2016-07-26 00:00:00,25.3,0.03,0.014,4.0,10.6
26491,Ohio Street Beach,2016-07-27 01:00:00,25.1,0.05,0.014,8.0,10.5
26492,Ohio Street Beach,2016-07-27 02:00:00,25.1,0.05,0.014,6.0,10.5
26493,Ohio Street Beach,2016-07-27 03:00:00,25.2,0.05,0.014,10.0,10.5
26494,Ohio Street Beach,2016-07-27 04:00:00,25.2,0.04,0.014,1.0,10.5
26495,Ohio Street Beach,2016-07-27 05:00:00,25.2,0.03,0.013,10.0,10.5
26496,Ohio Street Beach,2016-07-27 06:00:00,25.2,0.04,0.014,10.0,10.5
26497,Ohio Street Beach,2016-07-27 07:00:00,24.5,0.03,0.014,1.0,10.5
26498,Ohio Street Beach,2016-07-27 08:00:00,23.8,0.03,0.014,3.0,10.5
26499,Ohio Street Beach,2016-07-27 09:00:00,23.7,0.03,0.015,6.0,10.5
26500,Ohio Street Beach,2016-07-27 10:00:00,23.7,0.03,0.017,5.0,10.5
26501,Ohio Street Beach,2016-07-27 13:00:00,22.8,0.65,0.119,3.0,12.9
26502,Ohio Street Beach,2016-07-27 14:00:00,22.8,0.7,0.126,3.0,12.9
26503,Ohio Street Beach,2016-07-27 15:00:00,23.0,0.8,0.108,3.0,12.9
26504,Ohio Street Beach,2016-07-27 16:00:00,24.1,0.8,0.132,3.0,12.9
26505,Ohio Street Beach,2016-07-27 17:00:00,22.8,1.0,0.164,3.0,12.8
26506,Ohio Street Beach,2016-07-27 18:00:00,23.8,0.93,0.148,2.0,12.8
26507,Ohio Street Beach,2016-07-27 19:00:00,23.2,1.0,0.133,2.0,12.8
26508,Ohio Street Beach,2016-07-27 20:00:00,22.8,1.29,0.163,2.0,12.7
26509,Ohio Street Beach,2016-07-27 21:00:00,22.4,1.01,0.156,3.0,12.7
26510,Ohio Street Beach,2016-07-27 22:00:00,22.1,0.84,0.177,3.0,12.7
26511,Ohio Street Beach,2016-07-27 23:00:00,21.9,0.74,0.125,2.0,12.6
26512,Ohio Street Beach,2016-07-27 00:00:00,25.1,0.05,0.013,5.0,10.5
26513,Ohio Street Beach,2016-07-28 01:00:00,21.6,0.76,0.148,3.0,12.6
26514,Ohio Street Beach,2016-07-28 02:00:00,21.5,0.75,0.133,3.0,12.6
26515,Ohio Street Beach,2016-07-28 03:00:00,21.5,0.72,0.116,2.0,12.6
26516,Ohio Street Beach,2016-07-28 04:00:00,21.6,0.72,0.104,2.0,12.5
26517,Ohio Street Beach,2016-07-28 05:00:00,21.6,0.72,0.097,2.0,12.5
26518,Ohio Street Beach,2016-07-28 06:00:00,21.6,0.66,0.083,4.0,12.5
26519,Ohio Street Beach,2016-07-28 07:00:00,21.7,0.64,0.087,3.0,12.5
26520,Ohio Street Beach,2016-07-28 08:00:00,21.9,0.61,0.124,3.0,12.4
26521,Ohio Street Beach,2016-07-28 09:00:00,22.2,0.8,0.167,3.0,12.4
