County,Date,avg_pos_cases_per_week,new_deaths,new_deaths_in_2_weeks
Milwaukee,2020-10-15,420.86,0,0.0
Marquette,2020-10-15,14.0,0,0.0
Jefferson,2020-10-15,47.29,0,0.0
Fond du Lac,2020-10-15,92.29,1,0.0
Forest,2020-10-15,5.43,0,0.0
Kenosha,2020-10-15,52.43,0,2.0
Juneau,2020-10-15,11.14,0,0.0
Lafayette,2020-10-15,7.57,0,0.0
La Crosse,2020-10-15,33.0,1,1.0
Racine,2020-10-15,89.57,0,0.0
Adams,2020-10-15,9.29,0,0.0
Calumet,2020-10-15,58.29,0,0.0
Dane,2020-10-15,180.43,0,0.0
Florence,2020-10-15,4.43,0,0.0
Washburn,2020-10-15,4.14,0,0.0
Trempealeau,2020-10-15,9.71,0,0.0
Marathon,2020-10-15,126.57,2,4.0
Manitowoc,2020-10-15,66.71,0,0.0
Portage,2020-10-15,46.0,0,0.0
Grant,2020-10-15,34.0,0,2.0
Eau Claire,2020-10-15,36.71,0,1.0
Kewaunee,2020-10-15,14.29,0,0.0
Columbia,2020-10-15,43.57,0,0.0
Dunn,2020-10-15,12.57,0,0.0
Chippewa,2020-10-15,29.0,0,2.0
Clark,2020-10-15,15.57,2,1.0
Ashland,2020-10-15,4.57,0,0.0
Barron,2020-10-15,21.86,0,0.0
Monroe,2020-10-15,20.43,0,1.0
Rock,2020-10-15,104.14,1,0.0
Rusk,2020-10-15,7.14,0,0.0
Iowa,2020-10-15,12.43,0,0.0
Washington,2020-10-15,84.57,0,1.0
Marinette,2020-10-15,28.0,0,0.0
Pepin,2020-10-15,1.57,0,0.0
Outagamie,2020-10-15,158.43,1,1.0
Ozaukee,2020-10-15,37.57,1,0.0
Bayfield,2020-10-15,4.57,0,0.0
Brown,2020-10-15,210.86,2,2.0
Dodge,2020-10-15,71.86,2,2.0
Green,2020-10-15,17.14,0,0.0
Door,2020-10-15,14.86,0,1.0
Langlade,2020-10-15,32.43,1,0.0
Lincoln,2020-10-15,17.71,1,2.0
Oneida,2020-10-15,26.86,1,0.0
Oconto,2020-10-15,39.14,2,0.0
Jackson,2020-10-15,7.29,0,0.0
Iron,2020-10-15,2.57,0,0.0
Douglas,2020-10-15,8.29,0,0.0
Buffalo,2020-10-15,4.43,0,0.0
Burnett,2020-10-15,3.14,0,0.0
St. Croix,2020-10-15,32.29,0,0.0
Crawford,2020-10-15,7.71,0,0.0
Waukesha,2020-10-15,176.0,3,3.0
Sauk,2020-10-15,33.29,0,0.0
Waupaca,2020-10-15,48.29,1,0.0
Waushara,2020-10-15,25.57,0,0.0
Waushara,2020-10-16,28.14,0,0.0
Waupaca,2020-10-16,53.71,0,4.0
Sauk,2020-10-16,31.14,0,0.0
Waukesha,2020-10-16,200.0,1,0.0
Crawford,2020-10-16,6.71,0,0.0
Calumet,2020-10-16,57.71,0,2.0
St. Croix,2020-10-16,34.71,0,0.0
Burnett,2020-10-16,3.57,0,0.0
Door,2020-10-16,17.14,0,1.0
Buffalo,2020-10-16,5.0,0,0.0
Douglas,2020-10-16,8.0,0,0.0
Iron,2020-10-16,2.86,0,0.0
Jackson,2020-10-16,8.43,0,0.0
Oconto,2020-10-16,42.86,1,1.0
Oneida,2020-10-16,29.43,0,0.0
Lincoln,2020-10-16,20.71,0,0.0
Langlade,2020-10-16,34.29,0,1.0
Green,2020-10-16,18.86,1,0.0
Dodge,2020-10-16,80.0,1,5.0
Brown,2020-10-16,217.0,0,3.0
Bayfield,2020-10-16,3.29,0,0.0
Ozaukee,2020-10-16,38.14,0,0.0
Outagamie,2020-10-16,171.71,1,3.0
Pepin,2020-10-16,1.29,0,0.0
Marinette,2020-10-16,27.14,0,2.0
Marathon,2020-10-16,124.86,1,1.0
Washington,2020-10-16,90.43,0,1.0
Iowa,2020-10-16,13.0,0,1.0
Rusk,2020-10-16,7.29,0,0.0
Rock,2020-10-16,120.71,0,0.0
Monroe,2020-10-16,23.0,0,1.0
Barron,2020-10-16,25.43,0,1.0
Ashland,2020-10-16,4.71,0,0.0
Clark,2020-10-16,16.86,2,0.0
Chippewa,2020-10-16,33.57,0,3.0
Dunn,2020-10-16,14.14,0,0.0
Columbia,2020-10-16,46.57,0,0.0
Kewaunee,2020-10-16,17.57,0,0.0
Eau Claire,2020-10-16,41.57,0,0.0
Grant,2020-10-16,27.0,0,1.0
Portage,2020-10-16,54.86,2,0.0
Manitowoc,2020-10-16,78.29,0,1.0
Trempealeau,2020-10-16,11.43,0,1.0
Washburn,2020-10-16,4.43,0,0.0
Florence,2020-10-16,4.43,0,1.0
Dane,2020-10-16,182.29,0,1.0
Adams,2020-10-16,11.29,0,1.0
Racine,2020-10-16,108.29,0,1.0
La Crosse,2020-10-16,35.29,3,1.0
Lafayette,2020-10-16,7.71,0,0.0
Kenosha,2020-10-16,52.14,1,2.0
Juneau,2020-10-16,10.43,1,1.0
Forest,2020-10-16,5.86,0,0.0
Fond du Lac,2020-10-16,95.0,0,3.0
Jefferson,2020-10-16,49.57,0,4.0
Marquette,2020-10-16,15.0,0,0.0
Milwaukee,2020-10-16,460.86,1,7.0
Menominee,2020-10-16,8.71,0,0.0
Pierce,2020-10-16,9.29,0,1.0
Polk,2020-10-16,11.57,0,0.0
Richland,2020-10-16,11.14,0,0.0
Taylor,2020-10-16,10.43,0,0.0
Sheboygan,2020-10-16,73.43,0,1.0
Vernon,2020-10-16,8.57,0,0.0
Vilas,2020-10-16,11.86,0,0.0
Walworth,2020-10-16,29.0,0,0.0
Sawyer,2020-10-16,6.14,0,0.0
Green Lake,2020-10-16,23.86,0,0.0
Shawano,2020-10-16,57.86,0,0.0
Winnebago,2020-10-16,192.14,0,1.0
Wood,2020-10-16,33.71,0,0.0
Price,2020-10-16,8.43,0,0.0
Price,2020-10-17,8.0,0,0.0
Wood,2020-10-17,29.86,0,0.0
Winnebago,2020-10-17,169.0,0,0.0
Shawano,2020-10-17,47.0,0,0.0
Green Lake,2020-10-17,19.71,0,0.0
Sawyer,2020-10-17,5.71,0,0.0
Walworth,2020-10-17,27.43,0,0.0
Vilas,2020-10-17,11.57,0,0.0
Vernon,2020-10-17,7.0,0,0.0
Sheboygan,2020-10-17,67.57,0,0.0
Taylor,2020-10-17,9.43,0,0.0
Richland,2020-10-17,9.0,0,0.0
Polk,2020-10-17,9.86,0,0.0
Pierce,2020-10-17,8.71,0,0.0
Menominee,2020-10-17,7.43,0,0.0
Milwaukee,2020-10-17,405.86,0,1.0
Jefferson,2020-10-17,46.0,0,0.0
Fond du Lac,2020-10-17,82.14,0,0.0
Forest,2020-10-17,5.43,0,0.0
Juneau,2020-10-17,8.43,0,0.0
Kenosha,2020-10-17,48.71,0,0.0
La Crosse,2020-10-17,32.0,0,0.0
Lafayette,2020-10-17,6.29,0,0.0
Racine,2020-10-17,101.29,0,0.0
Adams,2020-10-17,10.0,0,0.0
Dane,2020-10-17,160.57,0,0.0
Florence,2020-10-17,3.71,0,0.0
Columbia,2020-10-17,39.71,0,0.0
Washburn,2020-10-17,4.14,0,0.0
Trempealeau,2020-10-17,11.43,0,0.0
Manitowoc,2020-10-17,65.86,0,0.0
Portage,2020-10-17,47.86,0,0.0
Grant,2020-10-17,25.0,0,2.0
Kewaunee,2020-10-17,13.14,0,1.0
Dunn,2020-10-17,12.29,0,0.0
Chippewa,2020-10-17,29.86,0,0.0
Clark,2020-10-17,15.71,0,0.0
Ashland,2020-10-17,3.86,0,0.0
Barron,2020-10-17,22.71,0,0.0
Monroe,2020-10-17,23.29,0,0.0
Rock,2020-10-17,107.14,0,0.0
Rusk,2020-10-17,6.29,0,0.0
Washington,2020-10-17,78.57,0,0.0
Marathon,2020-10-17,109.86,0,5.0
Marinette,2020-10-17,23.43,0,0.0
Iowa,2020-10-17,13.0,0,0.0
Pepin,2020-10-17,1.43,0,0.0
Ozaukee,2020-10-17,33.86,0,0.0
Outagamie,2020-10-17,145.43,0,0.0
Marquette,2020-10-17,12.86,0,0.0
Brown,2020-10-17,203.43,0,1.0
Bayfield,2020-10-17,3.0,0,0.0
Dodge,2020-10-17,69.71,0,0.0
Green,2020-10-17,16.29,0,0.0
Langlade,2020-10-17,28.14,0,0.0
Lincoln,2020-10-17,17.71,0,0.0
Oneida,2020-10-17,24.57,0,0.0
Oconto,2020-10-17,37.57,0,0.0
Jackson,2020-10-17,7.86,0,1.0
Iron,2020-10-17,2.57,0,0.0
Douglas,2020-10-17,7.14,0,0.0
Buffalo,2020-10-17,5.14,0,0.0
Door,2020-10-17,14.43,0,0.0
Burnett,2020-10-17,2.86,0,0.0
St. Croix,2020-10-17,28.57,0,0.0
Eau Claire,2020-10-17,34.43,0,4.0
Calumet,2020-10-17,47.0,0,0.0
Crawford,2020-10-17,6.57,0,0.0
Waukesha,2020-10-17,192.71,0,0.0
Sauk,2020-10-17,25.43,0,1.0
Waupaca,2020-10-17,47.57,0,0.0
Waushara,2020-10-17,25.43,0,0.0
Waushara,2020-10-18,23.71,0,0.0
Waupaca,2020-10-18,52.57,0,0.0
Sauk,2020-10-18,29.86,0,0.0
Waukesha,2020-10-18,187.86,2,0.0
St. Croix,2020-10-18,28.29,0,1.0
Crawford,2020-10-18,7.57,0,0.0
Calumet,2020-10-18,49.14,0,0.0
Eau Claire,2020-10-18,38.43,0,0.0
Door,2020-10-18,16.43,0,0.0
Buffalo,2020-10-18,4.71,0,0.0
Douglas,2020-10-18,9.0,0,0.0
Iron,2020-10-18,2.57,0,0.0
Jackson,2020-10-18,9.29,0,0.0
Oconto,2020-10-18,30.86,0,0.0
Oneida,2020-10-18,30.0,0,0.0
Lincoln,2020-10-18,23.0,0,0.0
Langlade,2020-10-18,29.86,2,0.0
Green,2020-10-18,15.86,0,0.0
Dodge,2020-10-18,67.43,0,0.0
Bayfield,2020-10-18,3.57,0,0.0
Brown,2020-10-18,209.43,1,0.0
Marquette,2020-10-18,14.71,0,0.0
Outagamie,2020-10-18,162.43,0,0.0
Ozaukee,2020-10-18,36.14,0,0.0
Pepin,2020-10-18,1.86,0,0.0
Iowa,2020-10-18,9.57,0,0.0
Marinette,2020-10-18,22.14,1,0.0
Marathon,2020-10-18,116.57,1,0.0
Washington,2020-10-18,79.0,0,0.0
Forest,2020-10-18,4.29,0,0.0
Rusk,2020-10-18,7.29,0,0.0
Rock,2020-10-18,96.29,1,0.0
Monroe,2020-10-18,23.57,0,0.0
Barron,2020-10-18,23.71,0,0.0
Ashland,2020-10-18,5.14,0,0.0
Clark,2020-10-18,19.29,0,0.0
Chippewa,2020-10-18,33.0,3,0.0
Dunn,2020-10-18,11.71,0,0.0
Kewaunee,2020-10-18,13.29,0,0.0
Grant,2020-10-18,26.86,0,0.0
Portage,2020-10-18,49.0,0,0.0
Polk,2020-10-18,9.29,0,0.0
Manitowoc,2020-10-18,61.57,0,0.0
Trempealeau,2020-10-18,13.29,0,0.0
Washburn,2020-10-18,3.71,0,0.0
Columbia,2020-10-18,46.29,0,0.0
Florence,2020-10-18,3.43,0,0.0
Dane,2020-10-18,135.71,0,0.0
Adams,2020-10-18,12.43,0,1.0
Burnett,2020-10-18,3.0,0,0.0
Racine,2020-10-18,108.71,0,0.0
Lafayette,2020-10-18,6.0,0,0.0
La Crosse,2020-10-18,35.71,0,0.0
Kenosha,2020-10-18,64.29,0,1.0
Juneau,2020-10-18,11.14,0,0.0
Fond du Lac,2020-10-18,71.29,0,0.0
Jefferson,2020-10-18,42.14,0,0.0
Milwaukee,2020-10-18,409.57,1,1.0
Menominee,2020-10-18,7.0,0,0.0
Pierce,2020-10-18,9.43,0,0.0
Richland,2020-10-18,9.71,0,0.0
Taylor,2020-10-18,10.57,0,0.0
Sheboygan,2020-10-18,150.43,0,0.0
Vernon,2020-10-18,7.86,0,0.0
Vilas,2020-10-18,10.86,0,0.0
Walworth,2020-10-18,25.0,0,0.0
Sawyer,2020-10-18,8.57,0,0.0
Green Lake,2020-10-18,20.14,0,0.0
Shawano,2020-10-18,43.71,0,0.0
Winnebago,2020-10-18,199.29,0,0.0
Wood,2020-10-18,32.43,0,0.0
Price,2020-10-18,7.14,0,0.0
Price,2020-10-19,8.0,0,0.0
Wood,2020-10-19,35.14,0,0.0
Winnebago,2020-10-19,187.86,2,6.0
Shawano,2020-10-19,49.0,7,6.0
Sawyer,2020-10-19,9.0,0,0.0
Walworth,2020-10-19,29.57,0,0.0
Vilas,2020-10-19,13.14,0,1.0
Vernon,2020-10-19,7.0,0,0.0
Sheboygan,2020-10-19,175.71,0,2.0
Taylor,2020-10-19,12.57,0,0.0
Richland,2020-10-19,8.71,0,0.0
Pierce,2020-10-19,10.86,0,0.0
Menominee,2020-10-19,8.71,0,1.0
Milwaukee,2020-10-19,417.43,1,5.0
Jefferson,2020-10-19,48.14,0,1.0
Fond du Lac,2020-10-19,87.71,0,0.0
Juneau,2020-10-19,18.14,0,0.0
Kenosha,2020-10-19,65.57,2,0.0
La Crosse,2020-10-19,40.43,0,0.0
Kewaunee,2020-10-19,15.0,1,1.0
Lafayette,2020-10-19,6.0,0,0.0
Racine,2020-10-19,117.86,2,2.0
Burnett,2020-10-19,3.86,0,0.0
Adams,2020-10-19,13.0,0,0.0
Dane,2020-10-19,164.14,0,0.0
Florence,2020-10-19,4.43,0,0.0
Outagamie,2020-10-19,176.43,2,1.0
Columbia,2020-10-19,47.57,0,1.0
Washburn,2020-10-19,5.86,0,0.0
Trempealeau,2020-10-19,12.71,0,1.0
Manitowoc,2020-10-19,67.29,0,0.0
Polk,2020-10-19,10.57,0,0.0
Portage,2020-10-19,54.0,0,1.0
Grant,2020-10-19,26.29,2,2.0
Chippewa,2020-10-19,38.86,1,0.0
Clark,2020-10-19,19.0,1,0.0
Ashland,2020-10-19,4.71,0,0.0
Barron,2020-10-19,25.57,0,1.0
Monroe,2020-10-19,23.14,0,0.0
Rock,2020-10-19,102.43,1,0.0
Rusk,2020-10-19,7.14,0,0.0
Forest,2020-10-19,5.0,0,0.0
Washington,2020-10-19,85.57,1,1.0
Marathon,2020-10-19,127.43,5,6.0
Marinette,2020-10-19,26.29,1,2.0
Iowa,2020-10-19,10.57,0,0.0
Pepin,2020-10-19,2.14,0,0.0
Ozaukee,2020-10-19,45.14,0,0.0
Marquette,2020-10-19,13.43,0,3.0
Brown,2020-10-19,196.29,1,0.0
Bayfield,2020-10-19,3.71,0,0.0
Dodge,2020-10-19,72.86,0,3.0
Green,2020-10-19,16.0,0,0.0
Green Lake,2020-10-19,18.29,0,0.0
Langlade,2020-10-19,27.29,0,0.0
Lincoln,2020-10-19,22.86,0,1.0
Oneida,2020-10-19,29.57,0,0.0
Oconto,2020-10-19,35.29,1,0.0
Jackson,2020-10-19,10.57,0,0.0
Iron,2020-10-19,3.57,0,1.0
Douglas,2020-10-19,8.14,0,0.0
Dunn,2020-10-19,14.57,0,0.0
Buffalo,2020-10-19,5.29,0,0.0
Door,2020-10-19,18.14,0,0.0
Eau Claire,2020-10-19,40.71,2,3.0
Calumet,2020-10-19,49.29,1,0.0
Crawford,2020-10-19,5.86,0,0.0
St. Croix,2020-10-19,31.43,0,0.0
Waukesha,2020-10-19,174.71,0,3.0
Sauk,2020-10-19,28.14,0,0.0
Waupaca,2020-10-19,51.43,3,3.0
Waushara,2020-10-19,26.14,0,0.0
Waushara,2020-10-20,27.0,1,0.0
Waupaca,2020-10-20,50.43,4,4.0
Sauk,2020-10-20,25.71,2,0.0
Waukesha,2020-10-20,202.71,2,4.0
St. Croix,2020-10-20,36.14,0,0.0
Crawford,2020-10-20,5.43,0,0.0
Calumet,2020-10-20,48.86,0,4.0
Eau Claire,2020-10-20,44.0,1,3.0
Door,2020-10-20,17.43,0,0.0
Buffalo,2020-10-20,5.14,1,0.0
Dunn,2020-10-20,15.71,0,0.0
Douglas,2020-10-20,7.86,0,0.0
Iron,2020-10-20,2.57,0,0.0
Jackson,2020-10-20,11.29,0,0.0
Oconto,2020-10-20,40.29,0,0.0
Oneida,2020-10-20,31.71,2,0.0
Lincoln,2020-10-20,23.14,0,0.0
Langlade,2020-10-20,28.86,0,1.0
Green Lake,2020-10-20,17.71,0,0.0
Green,2020-10-20,15.14,1,0.0
Dodge,2020-10-20,82.86,0,0.0
Bayfield,2020-10-20,3.43,0,0.0
Brown,2020-10-20,204.86,1,1.0
Marquette,2020-10-20,13.0,0,0.0
Ozaukee,2020-10-20,50.0,0,1.0
Pepin,2020-10-20,3.14,0,0.0
Iowa,2020-10-20,10.86,0,0.0
Marinette,2020-10-20,28.57,0,0.0
Marathon,2020-10-20,124.71,1,3.0
Washington,2020-10-20,91.14,0,4.0
Forest,2020-10-20,5.43,0,0.0
Rusk,2020-10-20,8.29,0,0.0
Rock,2020-10-20,108.43,0,1.0
Milwaukee,2020-10-20,477.43,2,4.0
Monroe,2020-10-20,25.14,1,0.0
Barron,2020-10-20,25.43,0,0.0
Ashland,2020-10-20,5.29,0,0.0
Clark,2020-10-20,20.43,2,2.0
Chippewa,2020-10-20,47.0,1,0.0
Grant,2020-10-20,24.0,2,0.0
Portage,2020-10-20,56.57,1,0.0
Polk,2020-10-20,12.0,0,0.0
Manitowoc,2020-10-20,75.57,1,2.0
Trempealeau,2020-10-20,13.29,0,0.0
Washburn,2020-10-20,6.71,0,0.0
Columbia,2020-10-20,43.86,0,0.0
Outagamie,2020-10-20,180.86,4,1.0
Florence,2020-10-20,6.29,2,0.0
Dane,2020-10-20,180.71,0,1.0
Adams,2020-10-20,12.14,0,0.0
Burnett,2020-10-20,4.14,0,0.0
Racine,2020-10-20,114.71,3,5.0
Lafayette,2020-10-20,5.86,0,0.0
Kewaunee,2020-10-20,18.29,0,0.0
La Crosse,2020-10-20,43.0,0,0.0
Kenosha,2020-10-20,65.43,4,5.0
Juneau,2020-10-20,19.14,0,0.0
Fond du Lac,2020-10-20,91.43,2,0.0
Jefferson,2020-10-20,45.14,1,0.0
Menominee,2020-10-20,9.0,0,0.0
Richland,2020-10-20,9.71,0,0.0
Taylor,2020-10-20,12.57,1,0.0
Sheboygan,2020-10-20,184.14,2,0.0
Vernon,2020-10-20,7.86,0,0.0
Vilas,2020-10-20,13.14,2,0.0
Walworth,2020-10-20,31.71,1,1.0
Sawyer,2020-10-20,8.43,0,0.0
Shawano,2020-10-20,52.86,1,4.0
Winnebago,2020-10-20,181.43,2,1.0
Wood,2020-10-20,36.0,0,5.0
Price,2020-10-20,7.0,0,0.0
Pierce,2020-10-20,10.71,0,0.0
Pierce,2020-10-21,12.29,0,0.0
Price,2020-10-21,7.86,0,0.0
Winnebago,2020-10-21,173.29,0,1.0
Shawano,2020-10-21,51.43,2,1.0
Sawyer,2020-10-21,7.86,0,0.0
Walworth,2020-10-21,29.29,0,0.0
Vilas,2020-10-21,12.71,0,0.0
Vernon,2020-10-21,7.71,0,0.0
Sheboygan,2020-10-21,181.29,0,1.0
Taylor,2020-10-21,12.14,0,1.0
Richland,2020-10-21,8.86,0,0.0
Menominee,2020-10-21,8.14,0,0.0
Jefferson,2020-10-21,40.0,0,1.0
Fond du Lac,2020-10-21,88.57,0,2.0
Juneau,2020-10-21,19.57,0,0.0
La Crosse,2020-10-21,43.14,1,3.0
Kewaunee,2020-10-21,18.86,1,1.0
Lafayette,2020-10-21,6.0,0,0.0
Racine,2020-10-21,101.0,1,1.0
Burnett,2020-10-21,3.86,0,0.0
Adams,2020-10-21,12.0,0,0.0
Chippewa,2020-10-21,52.86,0,2.0
Dane,2020-10-21,176.43,1,0.0
Florence,2020-10-21,7.0,0,0.0
Outagamie,2020-10-21,171.43,1,1.0
Columbia,2020-10-21,46.71,1,0.0
Wood,2020-10-21,33.0,0,0.0
Green,2020-10-21,13.86,0,0.0
Washburn,2020-10-21,6.86,0,0.0
Trempealeau,2020-10-21,14.43,0,0.0
Manitowoc,2020-10-21,72.0,2,0.0
Marathon,2020-10-21,128.86,1,3.0
Polk,2020-10-21,11.57,0,0.0
Portage,2020-10-21,53.71,1,1.0
Grant,2020-10-21,22.86,1,2.0
Kenosha,2020-10-21,64.57,0,0.0
Clark,2020-10-21,20.71,1,1.0
Barron,2020-10-21,27.86,0,0.0
Ashland,2020-10-21,5.57,0,1.0
Monroe,2020-10-21,22.14,0,0.0
Milwaukee,2020-10-21,461.43,2,2.0
Rock,2020-10-21,117.71,0,1.0
Rusk,2020-10-21,8.14,0,0.0
Forest,2020-10-21,5.0,0,0.0
Washington,2020-10-21,78.0,2,2.0
Marinette,2020-10-21,30.29,0,0.0
Iowa,2020-10-21,9.57,0,0.0
Pepin,2020-10-21,4.0,0,0.0
Ozaukee,2020-10-21,41.43,0,1.0
Marquette,2020-10-21,14.86,0,0.0
Brown,2020-10-21,208.57,0,0.0
Bayfield,2020-10-21,3.57,0,0.0
Dodge,2020-10-21,86.14,1,1.0
Green Lake,2020-10-21,18.0,0,0.0
Langlade,2020-10-21,29.43,0,0.0
Lincoln,2020-10-21,25.0,0,0.0
Oneida,2020-10-21,32.71,0,0.0
Oconto,2020-10-21,44.0,1,0.0
Jackson,2020-10-21,10.71,0,0.0
Iron,2020-10-21,3.43,0,1.0
Douglas,2020-10-21,8.14,0,0.0
Dunn,2020-10-21,18.71,0,0.0
Buffalo,2020-10-21,5.14,0,0.0
Door,2020-10-21,20.14,0,0.0
Eau Claire,2020-10-21,48.29,0,0.0
Calumet,2020-10-21,51.86,0,0.0
Crawford,2020-10-21,5.43,0,0.0
St. Croix,2020-10-21,35.43,0,2.0
Waukesha,2020-10-21,206.43,2,2.0
Sauk,2020-10-21,22.86,0,0.0
Waupaca,2020-10-21,48.57,0,3.0
Waushara,2020-10-21,22.0,0,0.0
Waushara,2020-10-22,22.29,1,0.0
Waupaca,2020-10-22,48.43,1,1.0
Sauk,2020-10-22,28.0,0,1.0
Waukesha,2020-10-22,205.29,2,4.0
St. Croix,2020-10-22,34.71,1,0.0
Calumet,2020-10-22,48.86,0,0.0
Eau Claire,2020-10-22,54.43,0,2.0
Door,2020-10-22,20.71,0,0.0
Buffalo,2020-10-22,5.43,0,0.0
Brown,2020-10-22,204.43,2,3.0
Dunn,2020-10-22,20.71,0,0.0
Douglas,2020-10-22,7.14,0,0.0
Jackson,2020-10-22,11.29,0,0.0
Iron,2020-10-22,3.14,1,0.0
Oconto,2020-10-22,39.29,4,1.0
Oneida,2020-10-22,32.86,0,3.0
Lincoln,2020-10-22,25.14,1,1.0
Langlade,2020-10-22,27.71,1,0.0
Green Lake,2020-10-22,17.29,0,0.0
Dodge,2020-10-22,86.86,0,1.0
Bayfield,2020-10-22,3.43,0,1.0
Marquette,2020-10-22,16.43,0,0.0
Ozaukee,2020-10-22,39.0,0,0.0
Iowa,2020-10-22,9.29,0,0.0
Marinette,2020-10-22,31.0,0,1.0
Washington,2020-10-22,70.57,0,0.0
Forest,2020-10-22,5.71,0,0.0
Rusk,2020-10-22,6.14,0,0.0
Rock,2020-10-22,96.86,2,4.0
Milwaukee,2020-10-22,480.0,5,10.0
Monroe,2020-10-22,21.57,0,0.0
Ashland,2020-10-22,5.86,0,0.0
Barron,2020-10-22,28.43,0,3.0
Clark,2020-10-22,20.86,1,1.0
Kenosha,2020-10-22,61.86,0,0.0
Grant,2020-10-22,26.14,0,1.0
Florence,2020-10-22,7.71,0,0.0
Portage,2020-10-22,57.0,1,4.0
Marathon,2020-10-22,129.29,6,1.0
Manitowoc,2020-10-22,65.57,0,2.0
Trempealeau,2020-10-22,14.14,0,1.0
Washburn,2020-10-22,6.43,0,0.0
Green,2020-10-22,15.14,0,0.0
Wood,2020-10-22,41.43,0,0.0
Columbia,2020-10-22,43.57,0,1.0
Outagamie,2020-10-22,170.57,4,1.0
Dane,2020-10-22,178.0,0,3.0
Crawford,2020-10-22,3.57,0,0.0
Chippewa,2020-10-22,46.0,3,0.0
Adams,2020-10-22,11.43,0,0.0
Burnett,2020-10-22,4.0,0,0.0
Racine,2020-10-22,116.0,1,1.0
Kewaunee,2020-10-22,17.71,0,0.0
La Crosse,2020-10-22,38.43,0,0.0
Juneau,2020-10-22,19.0,0,0.0
Fond du Lac,2020-10-22,76.14,0,0.0
Jefferson,2020-10-22,45.29,0,3.0
Menominee,2020-10-22,8.43,0,0.0
Lafayette,2020-10-22,6.71,0,0.0
Polk,2020-10-22,12.29,0,0.0
Richland,2020-10-22,8.29,0,1.0
Taylor,2020-10-22,12.71,0,1.0
Sheboygan,2020-10-22,180.0,1,2.0
Vernon,2020-10-22,6.43,1,0.0
Vilas,2020-10-22,13.43,1,0.0
Walworth,2020-10-22,27.14,1,0.0
Sawyer,2020-10-22,6.0,0,0.0
Pepin,2020-10-22,4.57,0,0.0
Shawano,2020-10-22,52.29,1,1.0
Winnebago,2020-10-22,160.71,2,2.0
Price,2020-10-22,9.0,1,0.0
Pierce,2020-10-22,10.29,0,0.0
Pierce,2020-10-23,11.57,0,0.0
Price,2020-10-23,9.86,0,0.0
Winnebago,2020-10-23,158.29,0,1.0
Shawano,2020-10-23,52.29,1,0.0
Pepin,2020-10-23,5.43,0,0.0
Sawyer,2020-10-23,6.0,1,0.0
Walworth,2020-10-23,34.71,0,0.0
Vilas,2020-10-23,14.57,0,1.0
Vernon,2020-10-23,6.43,0,0.0
Sheboygan,2020-10-23,197.29,0,0.0
Taylor,2020-10-23,14.86,0,1.0
Richland,2020-10-23,10.0,2,0.0
Polk,2020-10-23,13.14,0,0.0
Lafayette,2020-10-23,7.43,0,0.0
Menominee,2020-10-23,8.43,0,0.0
Jefferson,2020-10-23,51.43,1,3.0
Juneau,2020-10-23,19.43,0,0.0
Fond du Lac,2020-10-23,100.71,0,0.0
La Crosse,2020-10-23,38.71,3,0.0
Kewaunee,2020-10-23,15.29,0,1.0
Racine,2020-10-23,116.0,0,3.0
Burnett,2020-10-23,3.14,0,0.0
Chippewa,2020-10-23,54.0,2,3.0
Calumet,2020-10-23,51.57,0,0.0
Crawford,2020-10-23,3.71,0,0.0
Dane,2020-10-23,186.57,0,2.0
Outagamie,2020-10-23,168.71,1,1.0
Columbia,2020-10-23,43.14,0,2.0
Wood,2020-10-23,37.86,1,0.0
Green,2020-10-23,15.57,0,0.0
Washburn,2020-10-23,6.71,0,0.0
Trempealeau,2020-10-23,14.14,0,0.0
Marathon,2020-10-23,144.43,0,1.0
Manitowoc,2020-10-23,65.14,1,0.0
Milwaukee,2020-10-23,503.29,3,3.0
Portage,2020-10-23,51.43,0,2.0
Florence,2020-10-23,7.71,0,0.0
Grant,2020-10-23,28.29,1,2.0
Kenosha,2020-10-23,67.43,1,2.0
Clark,2020-10-23,23.43,0,1.0
Barron,2020-10-23,27.29,0,0.0
Ashland,2020-10-23,5.14,0,1.0
Monroe,2020-10-23,19.0,0,0.0
Rock,2020-10-23,84.14,1,0.0
Rusk,2020-10-23,7.43,0,0.0
Forest,2020-10-23,6.71,0,0.0
Washington,2020-10-23,70.71,0,0.0
Adams,2020-10-23,11.71,0,0.0
Marinette,2020-10-23,29.14,0,0.0
Iowa,2020-10-23,9.0,0,0.0
Ozaukee,2020-10-23,40.86,0,1.0
Marquette,2020-10-23,16.86,0,1.0
Dodge,2020-10-23,100.43,3,3.0
Door,2020-10-23,19.14,1,1.0
Green Lake,2020-10-23,16.14,0,0.0
Langlade,2020-10-23,32.0,0,1.0
Lincoln,2020-10-23,26.14,1,0.0
Oconto,2020-10-23,37.14,0,0.0
Oneida,2020-10-23,33.29,1,1.0
Iron,2020-10-23,3.14,0,0.0
Jackson,2020-10-23,12.86,0,0.0
Douglas,2020-10-23,8.43,0,0.0
Dunn,2020-10-23,18.14,0,0.0
Brown,2020-10-23,180.71,0,2.0
Buffalo,2020-10-23,5.43,0,0.0
Eau Claire,2020-10-23,61.71,0,0.0
Bayfield,2020-10-23,4.57,0,0.0
St. Croix,2020-10-23,38.71,1,0.0
Waukesha,2020-10-23,209.71,0,6.0
